index,id,atlas_id,depth,structure_id_path,color_hex_triplet,name,acronym
16998,16998,16998,12,/15564/15565/16808/16809/16915//16967//16994//16996/16997/16998/,#FFD100,"r1 part of dorsal raphe nucleus",r1DR
16999,16999,16999,12,/15564/15565/16808/16809/16915//16967//16994//16996/16997/16999/,#003DFF,"sphenoid nucleus",Sph
17000,17000,17000,12,/15564/15565/16808/16809/16915//16967//16994//16996/16997/17000/,#FF0036,"dorsal tegmental nucleus",DTg
17001,17001,17001,13,/15564/15565/16808/16809/16915//16967//16994//16996/16997/17000/17001/,#00FF95,"core part of DTg",DTgC
17002,17002,17002,13,/15564/15565/16808/16809/16915//16967//16994//16996/16997/17000/17002/,#FF4000,"shell part of DTg",DTgS
17003,17003,17003,12,/15564/15565/16808/16809/16915//16967//16994//16996/16997/17003/,#FF00F8,"r1 basomedial central gray",r1BMCG
17004,17004,17004,11,/15564/15565/16808/16809/16915//16967//16994//16996/17004/,#00FF58,"intermediate stratum of r1BM",r1BMi
17005,17005,17005,12,/15564/15565/16808/16809/16915//16967//16994//16996/17004/17005/,#02FF00,"apical interpeduncular nucleus",IPA
17006,17006,17006,12,/15564/15565/16808/16809/16915//16967//16994//16996/17004/17006/,#00FFCB,"rhabdoid interpeduncular nucleus",Rbd
17007,17007,17007,12,/15564/15565/16808/16809/16915//16967//16994//16996/17004/17007/,#FF0019,"ventral tegmental nucleus",VTg
17008,17008,17008,12,/15564/15565/16808/16809/16915//16967//16994//16996/17004/17008/,#00FFF2,"anterior tegmental nucleus",ATg
17009,17009,17009,12,/15564/15565/16808/16809/16915//16967//16994//16996/17004/17009/,#53FF00,"posterior tegmental nucleus",PTg
17010,17010,17010,12,/15564/15565/16808/16809/16915//16967//16994//16996/17004/17010/,#FFC100,"r1 part of paramedian raphe nucleus",r1PMnR
17011,17011,17011,12,/15564/15565/16808/16809/16915//16967//16994//16996/17004/17011/,#FF2800,"r1 part of median raphe nucleus",r1MnR
17012,17012,17012,12,/15564/15565/16808/16809/16915//16967//16994//16996/17004/17012/,#BDFF00,"r1 part of basomedial reticular formation",r1BMRt
17013,17013,17013,11,/15564/15565/16808/16809/16915//16967//16994//16996/17013/,#0CFF00,"superficial stratum of r1BM",r1BMs
17014,17014,17014,12,/15564/15565/16808/16809/16915//16967//16994//16996/17013/17014/,#FF00F7,"rostral interpeduncular nucleus",IPR
17015,17015,17015,13,/15564/15565/16808/16809/16915//16967//16994//16996/17013/17014/17015/,#0069FF,"dorsomedial interpeduncular nucleus",IPDM
17016,17016,17016,13,/15564/15565/16808/16809/16915//16967//16994//16996/17013/17014/17016/,#4900FF,"dorsolateral interpeduncular nucleus",IPDL
17017,17017,17017,13,/15564/15565/16808/16809/16915//16967//16994//16996/17013/17014/17017/,#FF003F,"rostrolateral interpeduncular nucleus",IPRL
17018,17018,17018,12,/15564/15565/16808/16809/16915//16967//16994//16996/17013/17018/,#FF3800,"caudal interpeduncular nucleus",IPC
17019,17019,17019,13,/15564/15565/16808/16809/16915//16967//16994//16996/17013/17018/17019/,#FF3000,"caudodorsomedial interpeduncular nucleus",IPCDM
17020,17020,17020,13,/15564/15565/16808/16809/16915//16967//16994//16996/17013/17018/17020/,#00AEFF,"caudodorsolateral interpeduncular nucleus",IPCDL
17021,17021,17021,13,/15564/15565/16808/16809/16915//16967//16994//16996/17013/17018/17021/,#FF7900,"caudolateral interpeduncular nucleus",IPCL
17022,17022,17022,6,/15564/15565/16808/16809/16915//17022/,#FD00FF,"r1 floor plate",r1F
112892323,112892323,112892323,10,/15564/15565/16808/16809/16915//17022////112892323/,#00ECFF,"ventricular zone of r1F",r1Fv
112892325,112892325,112892325,10,/15564/15565/16808/16809/16915//17022////112892325/,#0087FF,"mantle zone of r1F",r1Fm
112892327,112892327,112892327,11,/15564/15565/16808/16809/16915//17022////112892325/112892327/,#00F2FF,"periventricular stratum of r1F",r1Fp
112892329,112892329,112892329,11,/15564/15565/16808/16809/16915//17022////112892325/112892329/,#0001FF,"intermediate stratum of r1F",r1Fi
112892331,112892331,112892331,11,/15564/15565/16808/16809/16915//17022////112892325/112892331/,#FF00D1,"superficial stratum of r1F",r1Fs
124372444,124372444,124372444,12,/15564/15565/16808/16809/16915//17022////112892325/112892331/124372444/,#FF0007,"median part of IPR",MnIPR
124372448,124372448,124372448,12,/15564/15565/16808/16809/16915//17022////112892325/112892331/124372448/,#62FF00,"median part of IPC",MnIPC
17023,17023,17023,4,/15564/15565/16808/16809/17023/,#00A9FF,"rhombomere 2",r2
17024,17024,17024,6,/15564/15565/16808/16809/17023//17024/,#00FFAE,"r2 roof plate",r2R
17025,17025,17025,6,/15564/15565/16808/16809/17023//17025/,#FF9700,"r2 alar plate",r2A
111220646,111220646,111220646,10,/15564/15565/16808/16809/17023//17025////111220646/,#9EFF00,"ventricular zone of r2A",r2Av
111220648,111220648,111220648,10,/15564/15565/16808/16809/17023//17025////111220648/,#FF2700,"mantle zone of r2A",r2Am
17026,17026,17026,8,/15564/15565/16808/16809/17023//17025//17026/,#00FF9D,"r2 part of cochlear sensory column",r2Co
17027,17027,17027,10,/15564/15565/16808/16809/17023//17025//17026//17027/,#FFF200,"ventricular zone of r2Co",r2Cov
17028,17028,17028,10,/15564/15565/16808/16809/17023//17025//17026//17028/,#FF005C,"mantle zone of r2Co",r2Com
111220650,111220650,111220650,11,/15564/15565/16808/16809/17023//17025//17026//17028/111220650/,#00A6FF,"periventricular stratum of r2Co",r2Cop
17029,17029,17029,12,/15564/15565/16808/16809/17023//17025//17026//17028/111220650/17029/,#00FFD2,"r2 part of dorsal cochlear nucleus",r2DC
111220652,111220652,111220652,11,/15564/15565/16808/16809/17023//17025//17026//17028/111220652/,#5BFF00,"intermediate stratum of r2Co",r2Coi
111220654,111220654,111220654,11,/15564/15565/16808/16809/17023//17025//17026//17028/111220654/,#00FDFF,"superficial stratum of r2Co",r2Cos
17030,17030,17030,12,/15564/15565/16808/16809/17023//17025//17026//17028/111220654/17030/,#FD00FF,"r2 part of anteroventral cochlear nucleus",r2AVC
17031,17031,17031,8,/15564/15565/16808/16809/17023//17025//17031/,#FF000A,"r2 part of vestibular sensory column",r2Ve
17032,17032,17032,10,/15564/15565/16808/16809/17023//17025//17031//17032/,#B2FF00,"ventricular zone of r2Ve",r2Vev
17033,17033,17033,10,/15564/15565/16808/16809/17023//17025//17031//17033/,#FFE700,"mantle zone of r2Ve",r2Vem
111220656,111220656,111220656,11,/15564/15565/16808/16809/17023//17025//17031//17033/111220656/,#00FF50,"periventricular stratum of r2Ve",r2Vep
124372452,124372452,124372452,12,/15564/15565/16808/16809/17023//17025//17031//17033/111220656/124372452/,#FF0014,"r2 part of vestibular nucleus Y",r2Y
111220658,111220658,111220658,11,/15564/15565/16808/16809/17023//17025//17031//17033/111220658/,#FF6700,"intermediate stratum of r2Ve",r2Vei
17034,17034,17034,12,/15564/15565/16808/16809/17023//17025//17031//17033/111220658/17034/,#00FF98,"r2 part of superior vestibular nucleus",r2SuVe
111220660,111220660,111220660,11,/15564/15565/16808/16809/17023//17025//17031//17033/111220660/,#00AAFF,"superficial stratum of r2Ve",r2Ves
17036,17036,17036,8,/15564/15565/16808/16809/17023//17025//17036/,#FF9B00,"r2 part of trigeminal sensory column",r2Tr
17037,17037,17037,10,/15564/15565/16808/16809/17023//17025//17036//17037/,#FF00A4,"ventricular zone of r2Tr",r2Trv
17038,17038,17038,10,/15564/15565/16808/16809/17023//17025//17036//17038/,#01FF00,"mantle zone of r2Tr",r2Trm
111220662,111220662,111220662,11,/15564/15565/16808/16809/17023//17025//17036//17038/111220662/,#00FEFF,"periventricular stratum of r2Tr",r2Trp
111220664,111220664,111220664,11,/15564/15565/16808/16809/17023//17025//17036//17038/111220664/,#73FF00,"intermediate stratum of r2Tr",r2Tri
17040,17040,17040,12,/15564/15565/16808/16809/17023//17025//17036//17038/111220664/17040/,#C1FF00,"r2 part of trigeminal transition zone",r2-5Tr
17041,17041,17041,12,/15564/15565/16808/16809/17023//17025//17036//17038/111220664/17041/,#00E0FF,"r2 part of dorsal parvicellular reticular formation",r2DPCRt
111220666,111220666,111220666,11,/15564/15565/16808/16809/17023//17025//17036//17038/111220666/,#E0FF00,"superficial stratum of r2Tr",r2Trs
17039,17039,17039,12,/15564/15565/16808/16809/17023//17025//17036//17038/111220666/17039/,#3700FF,"r2 part of principal trigeminal sensory nucleus",r2Pr5
17042,17042,17042,8,/15564/15565/16808/16809/17023//17025//17042/,#00FFC9,"liminal part of r2 alar plate",r2Lim
17043,17043,17043,10,/15564/15565/16808/16809/17023//17025//17042//17043/,#6EFF00,"ventricular zone of r2Lim",r2Limv
17044,17044,17044,10,/15564/15565/16808/16809/17023//17025//17042//17044/,#0019FF,"mantle zone of r2Lim",r2Limm
111220668,111220668,111220668,11,/15564/15565/16808/16809/17023//17025//17042//17044/111220668/,#0059FF,"periventricular stratum of r2Lim",r2Limp
17050,17050,17050,12,/15564/15565/16808/16809/17023//17025//17042//17044/111220668/17050/,#69FF00,"r2 liminal central gray",r2LimCG
111220670,111220670,111220670,11,/15564/15565/16808/16809/17023//17025//17042//17044/111220670/,#DBFF00,"intermediate stratum of r2Lim",r2Limi
17051,17051,17051,12,/15564/15565/16808/16809/17023//17025//17042//17044/111220670/17051/,#FFBB00,"r2 part of the ventral parvicellular reticular formation",r2VPCRt
111220672,111220672,111220672,11,/15564/15565/16808/16809/17023//17025//17042//17044/111220672/,#F4FF00,"superficial stratum of r2Lim",r2Lims
17045,17045,17045,12,/15564/15565/16808/16809/17023//17025//17042//17044/111220672/17045/,#D800FF,"r2 part of the trigeminal motor nucleus",r2-5M
17046,17046,17046,13,/15564/15565/16808/16809/17023//17025//17042//17044/111220672/17045/17046/,#2FFF00,"temporal muscle trigeminal motor cell group",5Te
17047,17047,17047,13,/15564/15565/16808/16809/17023//17025//17042//17044/111220672/17045/17047/,#0080FF,"masseter muscle trigeminal motor cell group",5Ma
17048,17048,17048,13,/15564/15565/16808/16809/17023//17025//17042//17044/111220672/17045/17048/,#A0FF00,"pterigoid muscle trigeminal motor cell group",5Pt
17049,17049,17049,13,/15564/15565/16808/16809/17023//17025//17042//17044/111220672/17045/17049/,#00FF14,"temporotympanic muscle trigeminal motor cell group",5TT
17052,17052,17052,12,/15564/15565/16808/16809/17023//17025//17042//17044/111220672/17052/,#00FF5D,"A7 noradrenergic cell group",A7
17053,17053,17053,6,/15564/15565/16808/16809/17023//17053/,#4FFF00,"r2 basal plate",r2B
111220674,111220674,111220674,10,/15564/15565/16808/16809/17023//17053////111220674/,#00FF19,"ventricular zone of r2B",r2Bv
111220676,111220676,111220676,10,/15564/15565/16808/16809/17023//17053////111220676/,#00F1FF,"mantle zone of r2B",r2Bm
17054,17054,17054,8,/15564/15565/16808/16809/17023//17053//17054/,#00FF5A,"lateral part of r2B",r2BL
17055,17055,17055,10,/15564/15565/16808/16809/17023//17053//17054//17055/,#3A00FF,"ventricular zone of r2BL",r2BLv
17056,17056,17056,10,/15564/15565/16808/16809/17023//17053//17054//17056/,#00FF61,"mantle zone of r2BL",r2BLm
17057,17057,17057,11,/15564/15565/16808/16809/17023//17053//17054//17056/17057/,#CAFF00,"periventricular stratum of r2BL",r2BLp
124372456,124372456,124372456,12,/15564/15565/16808/16809/17023//17053//17054//17056/17057/124372456/,#0B00FF,"r2 part of basolateral intermediate zone",r2BLIZ
17058,17058,17058,11,/15564/15565/16808/16809/17023//17053//17054//17056/17058/,#C600FF,"intermediate stratum of r2BL",r2BLi
17059,17059,17059,12,/15564/15565/16808/16809/17023//17053//17054//17056/17058/17059/,#00C8FF,"r2 part of nucleus subcoeruleus",r2SubC
17062,17062,17062,12,/15564/15565/16808/16809/17023//17053//17054//17056/17058/17062/,#FF0009,"r2 part of basolateral reticular formation",r2BLRt
17063,17063,17063,11,/15564/15565/16808/16809/17023//17053//17054//17056/17063/,#5500FF,"superficial stratum of r2BL",r2BLs
17064,17064,17064,12,/15564/15565/16808/16809/17023//17053//17054//17056/17063/17064/,#00BAFF,"r2 part of ventral lateral lemniscal nucleus",r2VLL
17060,17060,17060,12,/15564/15565/16808/16809/17023//17053//17054//17056/17063/17060/,#1BFF00,"r2 part of medial paralemniscal nucleus",r2MPL
17061,17061,17061,12,/15564/15565/16808/16809/17023//17053//17054//17056/17063/17061/,#DEFF00,"r2 part of lateral paralemniscal nucleus",r2LPL
17065,17065,17065,12,/15564/15565/16808/16809/17023//17053//17054//17056/17063/17065/,#000EFF,"B9 serotonergic cell group",B9
17066,17066,17066,8,/15564/15565/16808/16809/17023//17053//17066/,#8BFF00,"intermediate part of r2B",r2BI
17067,17067,17067,10,/15564/15565/16808/16809/17023//17053//17066//17067/,#BCFF00,"ventricular zone of r2BI",r2BIv
17068,17068,17068,10,/15564/15565/16808/16809/17023//17053//17066//17068/,#0091FF,"mantle zone of r2BI",r2BIm
17069,17069,17069,11,/15564/15565/16808/16809/17023//17053//17066//17068/17069/,#FF00F2,"periventricular stratum of r2BI",r2BIp
17070,17070,17070,12,/15564/15565/16808/16809/17023//17053//17066//17068/17069/17070/,#FF6B00,"r2 part of central gray",r2BICG
17071,17071,17071,13,/15564/15565/16808/16809/17023//17053//17066//17068/17069/17070/17071/,#5500FF,"r2 part of CG beta nucleus",r2CGB
17072,17072,17072,13,/15564/15565/16808/16809/17023//17053//17066//17068/17069/17070/17072/,#BC00FF,"r2 part of CG alpha nucleus",r2CGA
17073,17073,17073,12,/15564/15565/16808/16809/17023//17053//17066//17068/17069/17073/,#003DFF,"r2 part of BI intermediate zone",r2BIIZ
17074,17074,17074,11,/15564/15565/16808/16809/17023//17053//17066//17068/17074/,#9200FF,"intermediate stratum of r2BI",r2BIi
17075,17075,17075,12,/15564/15565/16808/16809/17023//17053//17066//17068/17074/17075/,#FFF400,"dorsomedial tegmental nucleus",DMTg
17076,17076,17076,12,/15564/15565/16808/16809/17023//17053//17066//17068/17074/17076/,#00FFBA,"r2 part of basointermediate reticular formation",r2BIRt
17077,17077,17077,12,/15564/15565/16808/16809/17023//17053//17066//17068/17074/17077/,#FF00E6,"r2 part of paramedian raphe nucleus",r2PMnR
17078,17078,17078,11,/15564/15565/16808/16809/17023//17053//17066//17068/17078/,#FF1A00,"superficial stratum of r2BI",r2BIs
124372464,124372464,124372464,12,/15564/15565/16808/16809/17023//17053//17066//17068/17078/124372464/,#FF6100,"r2 part of lateral pontine nuclei",r2LPn
17079,17079,17079,8,/15564/15565/16808/16809/17023//17053//17079/,#FF4C00,"medial part of r2B",r2BM
17080,17080,17080,10,/15564/15565/16808/16809/17023//17053//17079//17080/,#1B00FF,"ventricular zone of r2BM",r2BMv
17081,17081,17081,10,/15564/15565/16808/16809/17023//17053//17079//17081/,#FFB700,"mantle zone of r2BM",r2BMm
17082,17082,17082,11,/15564/15565/16808/16809/17023//17053//17079//17081/17082/,#0031FF,"periventricular stratum of r2BM",r2BMp
17083,17083,17083,12,/15564/15565/16808/16809/17023//17053//17079//17081/17082/17083/,#00FFEE,"posterodorsal tegmental nucleus",PDTg
17084,17084,17084,12,/15564/15565/16808/16809/17023//17053//17079//17081/17082/17084/,#00FF66,"nucleus incertus",Inc
17085,17085,17085,11,/15564/15565/16808/16809/17023//17053//17079//17081/17085/,#8300FF,"intermediate stratum of r2BM",r2BMi
17086,17086,17086,12,/15564/15565/16808/16809/17023//17053//17079//17081/17085/17086/,#FF007B,"r2 part of basomedial reticular formation",r2BMRt
17087,17087,17087,12,/15564/15565/16808/16809/17023//17053//17079//17081/17085/17087/,#00FFAF,"r2 part of prepontine raphe nucleus",r2PPnR
17088,17088,17088,12,/15564/15565/16808/16809/17023//17053//17079//17081/17085/17088/,#FF0091,"r2 part of median raphe nucleus",r2MnR
17089,17089,17089,11,/15564/15565/16808/16809/17023//17053//17079//17081/17089/,#00FFBF,"superficial stratum of r2BM",r2BMs
17090,17090,17090,12,/15564/15565/16808/16809/17023//17053//17079//17081/17089/17090/,#FF00B2,"rostromedial tegmental nucleus",RMTg
17091,17091,17091,6,/15564/15565/16808/16809/17023//17091/,#0024FF,"r2 floor plate",r2F
112892333,112892333,112892333,10,/15564/15565/16808/16809/17023//17091////112892333/,#0060FF,"ventricular zone of r2F",r2Fv
112892335,112892335,112892335,10,/15564/15565/16808/16809/17023//17091////112892335/,#FF5700,"mantle zone of r2F",r2Fm
112892337,112892337,112892337,11,/15564/15565/16808/16809/17023//17091////112892335/112892337/,#00E9FF,"periventricular stratum of r2F",r2Fp
112892339,112892339,112892339,11,/15564/15565/16808/16809/17023//17091////112892335/112892339/,#FF009B,"intermediate stratum of r2F",r2Fi
112892341,112892341,112892341,11,/15564/15565/16808/16809/17023//17091////112892335/112892341/,#E8FF00,"superficial stratum of r2F",r2Fs
17092,17092,17092,3,/15564/15565/16808/17092/,#BE00FF,"pontine hindbrain",PH
17093,17093,17093,4,/15564/15565/16808/17092/17093/,#FF0062,"rhombomere 3",r3
17094,17094,17094,6,/15564/15565/16808/17092/17093//17094/,#00FFA3,"r3 roof plate",r3R
17095,17095,17095,6,/15564/15565/16808/17092/17093//17095/,#0013FF,"r3 alar plate",r3A
111220678,111220678,111220678,10,/15564/15565/16808/17092/17093//17095////111220678/,#00FF43,"ventricular zone of r3A",r3Av
111220680,111220680,111220680,10,/15564/15565/16808/17092/17093//17095////111220680/,#DF00FF,"mantle zone of r3A",r3Am
17096,17096,17096,8,/15564/15565/16808/17092/17093//17095//17096/,#002EFF,"r3 part of cochlear sensory column",r3Co
17097,17097,17097,10,/15564/15565/16808/17092/17093//17095//17096//17097/,#6800FF,"ventricular zone of r3Co",r3Cov
17098,17098,17098,10,/15564/15565/16808/17092/17093//17095//17096//17098/,#FF8A00,"mantle zone of r3Co",r3Com
111220682,111220682,111220682,11,/15564/15565/16808/17092/17093//17095//17096//17098/111220682/,#006CFF,"periventricular stratum of r3Co",r3Cop
17099,17099,17099,12,/15564/15565/16808/17092/17093//17095//17096//17098/111220682/17099/,#00C7FF,"r3 part of dorsal cochlear nucleus",r3DC
111220684,111220684,111220684,11,/15564/15565/16808/17092/17093//17095//17096//17098/111220684/,#FF00B5,"intermediate stratum of r3Co",r3Coi
111220686,111220686,111220686,11,/15564/15565/16808/17092/17093//17095//17096//17098/111220686/,#1500FF,"superficial stratum of r3Co",r3Cos
17100,17100,17100,12,/15564/15565/16808/17092/17093//17095//17096//17098/111220686/17100/,#005EFF,"r3 part of anteroventral cochlear nucleus",r3AVC
17101,17101,17101,8,/15564/15565/16808/17092/17093//17095//17101/,#F6FF00,"r3 part of vestibular sensory column",r3Ve
17102,17102,17102,10,/15564/15565/16808/17092/17093//17095//17101//17102/,#0055FF,"ventricular zone of r3Ve",r3Vev
17103,17103,17103,10,/15564/15565/16808/17092/17093//17095//17101//17103/,#00FF04,"mantle zone of r3Ve",r3Vem
111220688,111220688,111220688,11,/15564/15565/16808/17092/17093//17095//17101//17103/111220688/,#95FF00,"periventricular stratum of r3Ve",r3Vep
